こじん,個人,ສ່ວນບຸກຄົນ,suan1 buk khon
こじん,個人,ເອກະຊົນ,ek ka xon
こす,越す,ເກີນ,kern
こすたりか,コスタ・リカ,ໂກສະຕາຣິກາ,koo sa taa ri kaa
こする,擦る,ຖູ,htuu
こせいてき,個性的,ບຸກຄະລິກລັກສະນະ,buk kha lik lak sa na
こぜに,小銭,ເງິນນ້ອຍ,ngoen nohy2
ごぜん,午前,ຕອນເຊົ້າ,tohn xao2
こそあど,こ・そ・あ・ど,ນີ້​​​​​​​-ພຸ້ນ-ນັ້ນ-ໃດ(see appendix),nii2 phun2 nan2 day
こたい,固体,ທາດແຂງ,thaat hkaeng
こだい,古代,ບູຮານ,buu haan
こたえ,答え,ຄຳຕອບ,kham tohp
こたえあわせ,答え合わせ,ກວດຄຳຕອບ,kuat kham tohp
こたえる,答える,ຕອບ,tohp
ごちそうさまでした,ご馳走様でした,ຂອບໃຈສຳລັບອາຫານ,hkohp jay sam lap aa hhaan
こちら,[こそあど],ທີ່ນີ້,thii1 nii2
こちら,[こそあど],ອັນນີ້,an nii2
こちらこそよろしく,こちらこそよろしく,ເຊັ່ນດຽວກັນ,xen1 diaw kan
こつ,こつ,ຄວາມສາມາດພິເສດ,khwaam saa maat phi seet
こっか,国家,ປະເທດ,pa theet
こっか,国歌,ເພັງຊາດ,pheng xaat
こっかい,国会,ສະພາແຫ່ງຊາດ,sa phaa hhaeng1 xaat
こっかいぎいん,国会議員,ສະມາຊິກສະພາແຫ່ງຊາດ,sa maa xik sa phaa hhaeng1 xaat
こっかいぎじどう,国会議事堂,ຫໍສະພາແຫ່ງຊາດ,hhoh saa phaa hhaeng1 xaat
こっき,国旗,ທຸງຊາດ,thung xaat
こっきょう,国境,ຊາຍແດນ,xaay daen
こっく,コック,ພໍ່ຄົວ,phoh1 khua
こっく,コック,ແມ່ຄົວ,mae1 khua
こっせつ,骨折,ກະດູກຫັກ,ka duuk hhak
こっそり,こっそり,ຈອບ,johp
こっち,[こそあど],ທີ່ນີ້,thii1 nii2
こっち,[こそあど],ອັນນີ້,an nii2
こづつみ,小包,ເຄື່ອງຫຸ້ມຫໍ່ຝາກ,kheuang1 hhum2 hhoh1 hfaak
こっとうひん,骨董品,ວັດຖຸບູຮານ,wat htu buu haan
こっぷ,コップ,ຈອກແກ້ວ,johk kaew2
こと,こと,ກອານ,kaan
こと,こと,ການ,kaan
こと,こと,ເລື່ອງກ່ຽວກັບ,leuang1 kiaw1 kap
ごと,ごと,ປະຈໍາ,pa jam
ごと,ごと,ຫມົດທັງມວນ,hmot thang muan
ごと,ごと,ເລື່ອງກ່ຽວກັບ,leuang1 kiaw1 kap
こどうぐ,小道具,ອຸປະກອນປະກອບສາກ,u pa kohn pa kohp saak
ことがある,（～た）ことがある,ເຄີຍ,khery
こどく,孤独,ຄົນດຽວ,khon diaw
こどく,孤独,ຢູ່ຄົນດຽວ,yuu1 khon diaw
ことし,今年,ປີນີ້,pii nii2
ことなる,異なる,ຕ່າງ,taang1
ことば,言葉,ຄຳສັບ,kham sap
こども,子供,ລູກ,luuk
こども,子供,ເດັກນ້ອຍ,dek nohy2
こどもっぽい,子供っぽい,ນິໃສເດັກນ້ອຍ,ni say dek nohy2
こどもふく,子供服,ເຄື່ອງນຸ່ງເດັກນ້ອຍ,kheuang1 nung1 dek nohy2
ことり,小鳥,ນົກນ້ອຍ,nok nohy2
ことわざ,諺,ຄຳສຸພາສິດ,kham su phaa sit
ことわる,断る,ປະຕິເສດ,pa ti seet
こな,粉,ແປ້ງ,paeng2
こなす,小茄子/コナス,ຫມາກແຄ້ງ,hmaak khaeng2
こなせっけん,粉石鹸,ສະບູຝຸ່ນ,sa buu fun1
こなせっけん,粉石鹸,ແຟັບ,fe'p
こなみるく,粉ミルク,ນົມຝຸ່ນ,nom hfun1
ごにん,５人,ຫ້າຄົນ,hhaa2 khon
こねる,捏ねる,ນວດ,nuat
この,[こそあど],ນີ້,nii2
このあと,このあと,ຫລັງຈາກນີ້,hlang jaak nii2
このくらい,[こそあど],ດົນປານນີ້,don paan nii2
このような,[こそあど],ຊະນິດນີ້,xa nit nii2
このように,[こそあど],ຢ່າງນີ້,yaang1 nii2
このようにして,[こそあど],ແນວນີ້,naew nii2
ごはん,ご飯,ເຂົ້າ,hkao2
ごはん,ご飯,ເຂົ້າສຸກ,hkao2 suk
こぴー,コピー,ສໍາເນົາ,sam nao
こぴー,コピー,ອັດເອກະສານ,at ee ka saan
こぴーき,コピー機,ຈັກອັດເອກະສານ,jak at ee ka saan
こぴゅら,コピュラ,ຄຳເຊື່ອມ,kham xeuam1
こぶし,拳,ກຳມື,kam meu
こぶら,コブラ,ງູເຫົ່າ,nguu hhao1
こぶん,子分,ລູກນ້ອງ,luuk nohng2
こぼす,こぼす,ເຮ່ຍ,hia1
ごほん,５本,ຫ້າເສັ້ນ,hhaa2 sen2
こま,独楽,ຂ່າງ,hkaang1
ごま,胡麻/ゴマ,ງາ,ngaa
ごま,胡麻/ゴマ,ຫມາກງາ,hmaak ngaa
こまかい,細かい,ມຸ່ນ,mun1
こまかい,細かい,ລະອຽດ,la iat
ごまかす,ごまかす,ຂີ້ໂກງ,hkii2 koong
こまる,困る,ລຳບາກ,lam baak
こまる,困る,ໄດ້ຮັບຄວາມລຳບາກ,dai2 hap khwaam lam baak
ごまをする,胡麻を擦る,ປາກຫວານ,paak hvaan
ごみ,ゴミ,ຂີ້ເຫຍື້ອ,hkii2 hyeua2
こみあう,混み合う,ແອອັດຂຶ້ນ,ae at hkuen2
こみっしょん,コミッション,ເປີເຊັນ,per xen
ごみばこ,ごみ箱,ຖັງຂີ້ເຫຍື້ອ,htang hkii2 hyeua2
こむ,混む,ແອອັດຂຶ້ນ,ae at hkuen2
ごむ,ゴム,ຢາງ,yaang
こむぎ,小麦,ເຂົ້າວີດ,hkao2 wiit
こむぎこ,小麦粉,ແປ້ງເຂົ້າຈີ່,paeng2 hkao2 jii1
こむらがえり,こむら返り,ມຶນບີແຂ້ງ,muen bii hkaeng2
こめ,米,ເຂົ້າດິບ,hkao2 dip
こめかみ,こめかみ,ຂະມັບ,hka map
こめでぃあん,コメディアン,ຕົວຕະຫລົກ,tua ta hlok
こめぬか,米糠,ຮຳເຂົ້າ,ham hkao2
こめんください,ごめんください,ຂໍໂທດ,hkoh thoot
ごめんなさい,ごめんなさい,ຂໍໂທດ,hkoh thoot
こもり,子守り,ເຝົ້າເດັກ,hfao2 dek
こもりうた,子守唄,ເພງກ່ອມເດັກ,phaeng kohn1 de'k
こもろ,コモロ,ໂກມໍ,koo moh
こやし,肥,ປຸ໋ຍ,puy4
こゆび,小指,ນິ້ວກ້ອຍ,niw2 kohy2
ごりら,ゴリラ,ລີງໂທນໃຫຍ່,liing toon hnyay1
こる,凝る,ປວດ,puat
こる,凝る,ລືມຕົວ,leum tua
ごるふ,ゴルフ,ກິລາກອບ,ki laa kohp
これ,[こそあど],ອັນນີ້,an nii2
これから,これから,ຈາກຕອນນີ້,jaak tohn nii2
これくらい,[こそあど],ປານນີ້,paan nii2
これだけ,[こそあど],ເທົ່ານີ້,thao1 nii2
これほど,[こそあど],ສ່ຳນີ້,sam1 nii2
これら,[こそあど],ທັງຫມົດນີ້,thang hmot nii2
これら,コレラ,ໂລກອະຫິວາ,look a hhi waa
ころ,ころ,ເວລາ,wee laa
ごろ,ごろ,ປະມານ,pa maan
ころがす,転がす,ກິ້ງ,king2
ころがる,転がる,ກິ້ງ,king2
ごろごろ,ゴロゴロ,ນອນຫລິ້ນ,nohn hlin2
ごろごろ,ゴロゴロ,ສຽງຟ້າຄະນອງ,siang faa2 kha nohng
ころす,殺す,ຂ້າ,hkaa2
ころぶ,転ぶ,ລົ້ມ,lom2
ころも,衣,ເສື້ອ,seua2
ころんびあ,コロンビア,ໂກລົມບີ,koo lom bii
こわい,怖い,ຢ້ານ,yaan2
こわす,壊す,ທຳລາຍ,tham laay
こわれた,壊れた,ແຕກ,taek
こわれる,壊れる,ແຕກຫັກ,taek hhak
こんいろ,紺色,ສີນ້ຳເງິນ,sii nam2 ngoen
こんかい,今回,ຄັ້ງນີ້,khang2 nii2
こんかい,今回,ເທື່ອນີ້,theua1 nii2
こんきょ,根拠,ສາເຫດ,saa hheet
こんくりーと,コンクリート,ປູນຊີເມັນ,puun xii men
こんけつ,混血,ລູກຊອດ,luuk xohd
こんげつ,今月,ເດືອນນີ້,deuan nii2
こんごきょうわこく,コンゴ共和国,ກົງໂກ,kong koo
こんごみんしゅきょうわこく,コンゴ民主共和国,ກົງໂກ(ສ.ປ.),kong koo soo poo
こんさーと,コンサート,ຄອນເສີດ,khohn sert
こんざつ,混雑,ແອອັດຂຶ້ນ,ae at hkuen2
こんしゅう,今週,ອາທິດນີ້,aa thit nii2
こんせんと,コンセント,ຮູປັກສຽບ,huu pak siap
こんそめすーぷ,コンソメ・スープ,ແກງຈືດ,kaeng jeut
こんたくとれんず,コンタクト・レンズ,ຄອນແທກເລັນ,khohn thaek len
こんちゅう,昆虫,ແມງໄມ້,maeng mai2
こんてすと,コンテスト,ປະກວດ,pa kuat
こんど,今度,ມື້ຫນ້າ,meu2 hnaa2
こんど,今度,ເທື່ອຫນ້າ,theua1 hnaa2
こんどーむ,コンドーム,ຖົງຢາງອານາໄມ,htong yaang aa naa mai
こんな,[こそあど],ຊະນິດນີ້,xa nit nii2
こんなに,[こそあど],ແບບນີ້,baep nii2
こんなふうに,[こそあど],ຄືນີ້,keu nii2
こんなふうにして,[こそあど],ແບບນີ້,baep nii2
こんなん,困難,ລຳບາກ,lam baak
こんにちは,こんにちは（=こんにちわ）,ສະບາຍດີ(ຕອນສວຍ),sa baay dii
こんぱす,コンパス,ວົງວຽນ,wong wian
こんぱす,コンパス（=針磁石）,ເຂັມທິດ,hkem thit
こんばん,今晩,ມື້ແລງ,meu2 laeng
こんばん,今晩,ມື້ແລງນີ້,meu2 laeng nii2
こんばんは,こんばんは（=こんばんわ）,ສະບາຍດີ(ຕອນແລງ),sa baay dii
こんぴゅーたー,コンピューター,ຄອມພິວເຕີ້,khohm phiw ter2
こんぺ,コンペ,ການແຂ່ງຂັນ,kaan hkaeng1 hkan
こんぼう,こん棒,ດິ້ວ,diw2
こんま,コンマ,ຈຸດ,jut
こんや,今夜,ກາງຄືນນີ້,kaang kheun nii2
こんやく,婚約,ຫມັ້ນ,hman2
こんやくしゃ,婚約者,ຄູ່ຫມັ້ນ,khuu1 hman2
こんろ,コンロ,ເຕົາ,tao
さ,さ,ຄວາມ,khwaam
さ,左折,ລ້ຽວຊ້າຍ,liaw2 xaay2
さ,差,ແຕກຕ່າງ,taek taang1
さーくる,サークル,ວົງ,wong
さーず,サーズ,ໂລກຊາ,look xaa
さーびす,サービス,ບໍລິການ,boh li kaan
さーびす,サービス,ໃຫ້ລ້າ,hhay2 laa2
さーびすりょう,サービス料,ຄ່າບໍລິການ,khaa1 boh li kaan
さい,（何）歳,(ຈັກ)ປີ,pii
さい,最,ທີສຸດ,thii sut
さい,（何）歳,ອາຍຸີເທົ່າໃດ,aa nyu thao1 day
さい,犀,ແຮດ,haet
さいえん,菜園,ສວນຜັກ,suan hpak
さいかい,再会,ເຈີກັນອີກ,jer kan iik
さいきん,最近,ຊ່ວງນີ້,xuang1 nii2
さいきん,細菌,ເຊື້ອພະຍາດ,xeua2 pha nyaat
さいきん,細菌,ແບັດທີເລຍ,be't thii lia
さいくりんぐ,サイクリング,ຂີ່ລົດຖີບໄປຫລິ້ນ,hkii1 lot htiip pai hlin2
さいご,最後,ສຸດທ້າຍ,sut thaay2
さいこう,最高,ທີ່ສຸດ,thii1 sut
さいこう,再考,ພິຈາລະນາໃຫມ່,phi jaa la naa hmay1
さいこう,最高,ສູງສຸດ,suung sut
さいころ,サイコロ,ລູກຫມາກກະລອກ,luuk hmaak ka lohk
ざいさん,財産,ຊັບສົມບັດ,xap som bat
さいじつ,祭日,ວັນພັກ,wan phak
さいしょ,最初,ຄັ້ງທຳອິດ,khang2 tham it
さいしょ,最初,ທຳອິດ,tham it
さいしょう,最小,ນ້ອຍທີ່ສຸດ,nohy2 thii1 sut
さいしん,最新,ທັນສະໄຫມ,than sa hmai
さいしん,最新,ສະໄຫມໆ,sa hmai #
さいしん,最新,ໃຫມ່ທີ່ສຸດ,hmai1 thii1 sut
さいず,サイズ,ຂະຫນາດ,hka hnaat
さいぜん,最善,ດີທີ່ສຸດ,dii thii1 sut
さいそく,催促,ເຕືອນ,teuan
さいだい,最大,ໃຫຍ່ທີ່ສຸດ,hyay1 thii1 sut
さいどぶれーき,サイド・ブレーキ,ເບກມື,beek meu
さいどみらー,サイド・ミラー,ແວ່ນທາງຂ້າງ,waenthaang hkaang2
さいなん,災難,ໄພພິບັດ,phai phi bat
さいのう,才能,ຄວາມສາມາດ,khwaam saa maat
さいのう,才能,ສີມື,sii meu
さいはっこう,再発行,ອອກໃຫ້ໃຫມ່,ohk hhay2 hmay1
さいばん,裁判,ພິພາກສາ,phi phaak saa
さいばんかん,裁判官,ຜູ້ພິພາກສາ,hpuu2 phi phaak saa
さいばんしょ,裁判所,ສານຍຸດຕິທຳ,saan nyut ti tham
さいふ,財布,ກະເປົາເງິນ,ka pao ngoen
ざいむしょう,財務省,ກະຊວງການເງິນ,ka xuang kaan ngoen
ざいもく,材木,ທ່ອນໄມ້,thohn1 mai2
ざいりょう,材料,ວັດຖຸ,wat htu
さいるいだん,催涙弾,ລະເບີດນ້ຳຕາ,la bert nam2 taa
さいん,サイン,ເຊັນ,xen
さいん,サイン,ເຊັນຊື່,xen xeu1
さうじあらびあ,サウジ・アラビア,ອາຣາບີຊາອຸດິດ,aa raa bii xaa u dit
さうな,サウナ,ຮົມຢາ,hom yaa
さうほう,裁縫,ຫຍິບຜ້າ,hyip hpaa2
さか,坂,ທາງຄ້ອຍ,thaang khohy2
さか,坂,ທາງພູ,thaang phuu
さがある,差が・ある,ຕ່າງກັນ,taang1 kan
さかい,境（=境目）,ເຂດແດນ,hkeet daen
さかさま,さかさ,ກັບດ້ານ,kap daan2
さがす,探す,ຄົ້ນຫາ,khon2 hhaa
さがす,探す,ຊອກຫາ,xohk hhaa
さがす,探す,ຫາ,hhaa
さかな,魚,ປາ,paa
さかん,左官,ຊ່າງໂບກປູນ,xaang1 book puun
さき,先,ປາຍ,paay
さぎし,詐欺師,ຂີ້ສໍ້,hkii2 soh2
さぎょう,作業,ການ,kaan
さぎょう,作業,ງານ,ngaan
さぎょう,作業,ວຽກ,wiak
さきん,砂金,ຊາຍທອງ,xaay thohng
さく,咲く,ບານ,baan
さく,昨,ແລ້ວມານີ້,laew2 maa nii2
さくじつ,昨日,ມື້ວານນີ້,meu2 waan nii2
さくしゃ,作者,ຜູ້ແຕ່ງ,hpou2 taeng1
さくず,作図,ແຕ້ມ,taem2
さくせん,作戦,ແຜນການ,hpaen kaan
さくねん,昨年,ປີກາຍນີ້,pii kaay nii2
さくばん,昨晩,ມື້ຄືນວານນີ້,meu2 kheun waan nii2
さくひん,作品,ສິນຄ້າ,sin khaa2
さくら,桜/サクラ,ດອກຊາກູລະ,dohk xaa kuu la
さくらんぼ,サクランボ,ເຊີຮີ່,xer hii1
さけ,鮭/サケ,ປາໄຊມອນ,paa xai mohn
さけ,酒,ເຫລົ້າ,hlao2
さけ,酒,ເຫລົ້າຊາເກ,hlao2 xaa kee
さけかす,酒粕,ຂີ້ເຫລົ້າ,hkii2 hlao2
さけのつまみ,酒のつまみ,ຂອງແກ້ມເຫລົ້າ,hkohng kaem2 hlao2
さけのみ,酒飲み,ຂີ້ເມົາ,hkii2 mao
さけのみ,酒飲み,ຂີ້ເຫລົ້າ,hkii2 hlao2
さけぶ,叫ぶ,ຮ້ອງ,hohng2
さける,避ける,ຫລີກ,hliik
さこつ,鎖骨,ກະດູກມີດດ້ານຫນ້າ,kaa duuk miit daan2 hnaa2
ささえる,支える,ສະນັບສະຫນູນ,sa nap sa hnuun
ささえる,支える,ຫນູນ,hnuun
さしあげる,差し上げる,ໃຫ້,hhay2
さしず,指図,ສັ່ງ,sang1
さしだしにん,差出人,ຜູ້ສົ່ງ,hpuu2 song1
さしみ,刺身,ຊາຊິມິ,xaa xi mi
さしみ,刺身,ປາດິບ,pa dip
さす,指す,ຊີ້,xii2
さす,刺す,ປັກ,pak
ざせき,座席,ບ່ອນນັ່ງ,bohn1 nang1
ざせきばんごう,座席番号,ເລກບ່ອນນັ່ງ,leek bohn1 nang1
させつきんし,左折禁止,ຫ້າມລ້ຽວຊ້າຍ,hhaam2 liaw2 xaay2
させる,させる,ໃຫ້~(ເຮັດ),hhay2 het
さそう,誘う,ຊັກຊວນ,xak xuan
さそう,誘う,ຊວນ,xuan
さそり,蠍,ແມງເງົາ,maeng ngao
さそりざ,蠍座,ລາສີພະຈິກ,laa sii pha jik
さつ,（何）冊,(ຈັກ)ຫົວ,hhow
さつ,（何）冊,(ຈັກ)ເຫລັ້ມ,hlem2
さつ,（～円）札,ເງິນເຈ້ຍ(~ເຢັນ),ngoen jia2
さつえい,撮影,ຖ່າຍຮູບ,htaay1 huup
さつえいか,撮影可,ຖ່າຍໄດ້,htaay dai2
さつえいきんし,撮影禁止,ຫ້າມຖ່າຍຮູບ,hhaam2 htaay1 huup
さっか,作家,ນັກຂຽນ,nak hkian
さっかー,サッカー,ເຕະບານ,te' baan
さっかーせんしゅ,サッカー選手,ນັກເຕະບານ,nak te baan
さっき,さっき,ເມື່ອກີ້,meu1 kii2
さっきょくか,作曲家,ນັກປະພັນ,nak pa phan
ざっし,雑誌,ວາລະສານ,waa la saan
さっちゅうざい,殺虫剤,ຢະຂ້າແມງໄມ້,ya hkaa2 maeng mai2
さつまいも,さつま芋,ມັນດ້າງ,man daang2
さと,里,ບ້ານເກີດ,baan2 kert
さといも,さと芋,ເພືອກ,pheuak
さとう,砂糖,ນ້ຳຕານ,nam2 taan
さとり,悟り,ນິລະພານ,ni la phaan
さどる,サドル,ອານມ້າ,aan maa2
さなぎ,蛹/サナギ,ດັກແດ້,dak dae2
さなだむし,さなだ虫/サナダムシ,ຂີ້ກະຕືກແປ,hkii2 ka teuk pae
さばく,砂漠,ທະເລຊາຍ,tha lee xaay
さび,錆,ຂີ້ຫມ້ຽງ,hkii2 hmiang2
さびしい,寂しい,ເຫງົາ,hngao
さびる,錆びる,ກາຍເປັນຫມ້ຽງ,kaay pen hmiang2
さふぁいあ,サファイア,ແກ້ວສີຄາມ,kaew2 sii khaam
さぽーたー,サポーター,ຜ້າຮັດ,hpaa2 hat
さぼてん,サボテン,ຕົ້ນກະບອງເພັດ,ton2 ka bohng phet
ざぼん,ザボン,ຫມາກສົ້ມໂອ,hmaak som2 oo
ざぼん,ザボン,ຫມາກສົ້ມໂຮງ,hmaak som2 hoong
